,invoice_id,customer_id,invoice_date,billing_address,billing_city,billing_state,billing_country,billing_postal_code,total,latlon,weather_json,weather_desc,weather_state,precipitation,FeelsLikeF
254,255,19,2012-01-24,1 Infinite Loop,Cupertino,CA,USA,95014,5.94,"(37.318, -122.0449)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'12', u'FeelsLikeF': u'58', u'FeelsLikeC': u'15', u'DewPointC': u'6', u'windspeedMiles': u'7', u'DewPointF': u'42', u'HeatIndexF': u'59', u'cloudcover': u'10', u'HeatIndexC': u'15', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'7', u'pressure': u'1027', u'WindGustKmph': u'11', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'NNW', u'weatherCode': u'113', u'tempC': u'15', u'tempF': u'59', u'WindChillF': u'58', u'WindChillC': u'15', u'winddirDegree': u'338', u'humidity': u'54', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'59', u'mintempF': u'47', u'mintempC': u'8', u'maxtempC': u'15', u'date': u'2012-01-24', u'astronomy': [{u'sunset': u'06:23 PM', u'moonset': u'08:17 PM', u'moonrise': u'08:52 AM', u'sunrise': u'08:17 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 37.32 and Lon -122.04', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,58.0
255,256,25,2012-01-27,319 N. Frances Street,Madison,WI,USA,53703,8.91,"(43.0775, -89.3831)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'26', u'FeelsLikeF': u'24', u'FeelsLikeC': u'-5', u'DewPointC': u'-3', u'windspeedMiles': u'16', u'DewPointF': u'26', u'HeatIndexF': u'31', u'cloudcover': u'20', u'HeatIndexC': u'-1', u'precipMM': u'0.2', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'12', u'pressure': u'1015', u'WindGustKmph': u'20', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'WSW', u'weatherCode': u'113', u'tempC': u'1', u'tempF': u'33', u'WindChillF': u'24', u'WindChillC': u'-5', u'winddirDegree': u'240', u'humidity': u'84', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'33', u'mintempF': u'22', u'mintempC': u'-6', u'maxtempC': u'1', u'date': u'2012-01-27', u'astronomy': [{u'sunset': u'06:03 PM', u'moonset': u'11:03 PM', u'moonrise': u'10:04 AM', u'sunrise': u'08:18 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 43.08 and Lon -89.38', u'type': u'LatLon'}]}}",Sunny,Sun,0.2,24.0
256,257,34,2012-02-01,Rua da Assunção 53,Lisbon,,Portugal,,13.86,"(38.7166667, -9.1333333)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'17', u'FeelsLikeF': u'56', u'FeelsLikeC': u'13', u'DewPointC': u'8', u'windspeedMiles': u'11', u'DewPointF': u'46', u'HeatIndexF': u'57', u'cloudcover': u'17', u'HeatIndexC': u'14', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'9', u'pressure': u'1021', u'WindGustKmph': u'14', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'NNW', u'weatherCode': u'113', u'tempC': u'15', u'tempF': u'58', u'WindChillF': u'56', u'WindChillC': u'13', u'winddirDegree': u'331', u'humidity': u'66', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'58', u'mintempF': u'49', u'mintempC': u'9', u'maxtempC': u'15', u'date': u'2012-02-01', u'astronomy': [{u'sunset': u'05:58 PM', u'moonset': u'02:15 AM', u'moonrise': u'12:17 PM', u'sunrise': u'07:43 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 38.72 and Lon -9.13', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,56.0
257,258,48,2012-02-09,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,0.99,"(52.3666, 4.9027)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'20', u'FeelsLikeF': u'27', u'FeelsLikeC': u'-3', u'DewPointC': u'-2', u'windspeedMiles': u'12', u'DewPointF': u'29', u'HeatIndexF': u'33', u'cloudcover': u'49', u'HeatIndexC': u'1', u'precipMM': u'0.1', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'}], u'WindGustMiles': u'9', u'pressure': u'1038', u'WindGustKmph': u'15', u'weatherDesc': [{u'value': u'Partly Cloudy '}], u'winddir16Point': u'NNE', u'weatherCode': u'116', u'tempC': u'1', u'tempF': u'34', u'WindChillF': u'27', u'WindChillC': u'-3', u'winddirDegree': u'13', u'humidity': u'85', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'34', u'mintempF': u'20', u'mintempC': u'-6', u'maxtempC': u'1', u'date': u'2012-02-09', u'astronomy': [{u'sunset': u'05:41 PM', u'moonset': u'08:16 AM', u'moonrise': u'08:16 PM', u'sunrise': u'08:09 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 52.37 and Lon 4.90', u'type': u'LatLon'}]}}",Partly Cloudy ,Clouds,0.1,27.0
258,259,49,2012-02-22,Ordynacka 10,Warsaw,,Poland,00-358,1.98,"(52.25, 21.0)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'17', u'FeelsLikeF': u'28', u'FeelsLikeC': u'-3', u'DewPointC': u'1', u'windspeedMiles': u'10', u'DewPointF': u'34', u'HeatIndexF': u'35', u'cloudcover': u'100', u'HeatIndexC': u'2', u'precipMM': u'0.8', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'}], u'WindGustMiles': u'15', u'pressure': u'1026', u'WindGustKmph': u'24', u'weatherDesc': [{u'value': u'Light drizzle'}], u'winddir16Point': u'WSW', u'weatherCode': u'266', u'tempC': u'2', u'tempF': u'35', u'WindChillF': u'28', u'WindChillC': u'-3', u'winddirDegree': u'238', u'humidity': u'99', u'visibility': u'2', u'time': u'24'}], u'maxtempF': u'35', u'mintempF': u'33', u'mintempC': u'0', u'maxtempC': u'2', u'date': u'2012-02-22', u'astronomy': [{u'sunset': u'05:01 PM', u'moonset': u'06:03 PM', u'moonrise': u'06:19 AM', u'sunrise': u'06:39 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 52.25 and Lon 21.00', u'type': u'LatLon'}]}}",Light drizzle,Clouds,0.8,28.0
259,260,51,2012-02-22,Celsiusg. 9,Stockholm,,Sweden,11230,1.98,"(59.3326, 18.0649)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'32', u'FeelsLikeF': u'28', u'FeelsLikeC': u'-3', u'DewPointC': u'3', u'windspeedMiles': u'20', u'DewPointF': u'38', u'HeatIndexF': u'38', u'cloudcover': u'100', u'HeatIndexC': u'3', u'precipMM': u'5.1', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'}], u'WindGustMiles': u'36', u'pressure': u'1003', u'WindGustKmph': u'57', u'weatherDesc': [{u'value': u'Light drizzle'}], u'winddir16Point': u'SW', u'weatherCode': u'266', u'tempC': u'3', u'tempF': u'38', u'WindChillF': u'28', u'WindChillC': u'-3', u'winddirDegree': u'234', u'humidity': u'99', u'visibility': u'2', u'time': u'24'}], u'maxtempF': u'38', u'mintempF': u'34', u'mintempC': u'1', u'maxtempC': u'3', u'date': u'2012-02-22', u'astronomy': [{u'sunset': u'04:57 PM', u'moonset': u'06:11 PM', u'moonrise': u'06:38 AM', u'sunrise': u'07:07 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 59.33 and Lon 18.06', u'type': u'LatLon'}]}}",Light drizzle,Clouds,5.1,28.0
260,261,53,2012-02-23,113 Lupus St,London,,United Kingdom,SW1V 3EN,3.96,"(51.4870348614, -0.140041159656)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'20', u'FeelsLikeF': u'60', u'FeelsLikeC': u'16', u'DewPointC': u'12', u'windspeedMiles': u'12', u'DewPointF': u'54', u'HeatIndexF': u'60', u'cloudcover': u'69', u'HeatIndexC': u'16', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'}], u'WindGustMiles': u'15', u'pressure': u'1025', u'WindGustKmph': u'24', u'weatherDesc': [{u'value': u'Cloudy '}], u'winddir16Point': u'W', u'weatherCode': u'119', u'tempC': u'16', u'tempF': u'60', u'WindChillF': u'60', u'WindChillC': u'16', u'winddirDegree': u'270', u'humidity': u'79', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'60', u'mintempF': u'47', u'mintempC': u'8', u'maxtempC': u'16', u'date': u'2012-02-23', u'astronomy': [{u'sunset': u'05:29 PM', u'moonset': u'07:41 PM', u'moonrise': u'07:03 AM', u'sunrise': u'07:00 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 51.49 and Lon -0.14', u'type': u'LatLon'}]}}",Cloudy ,Clouds,0.0,60.0
261,262,57,2012-02-24,"Calle Lira, 198",Santiago,,Chile,,5.94,"(-33.45, -70.6666667)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'11', u'FeelsLikeF': u'77', u'FeelsLikeC': u'25', u'DewPointC': u'2', u'windspeedMiles': u'7', u'DewPointF': u'35', u'HeatIndexF': u'77', u'cloudcover': u'7', u'HeatIndexC': u'25', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'6', u'pressure': u'1013', u'WindGustKmph': u'10', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'W', u'weatherCode': u'113', u'tempC': u'27', u'tempF': u'80', u'WindChillF': u'80', u'WindChillC': u'27', u'winddirDegree': u'276', u'humidity': u'19', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'80', u'mintempF': u'50', u'mintempC': u'10', u'maxtempC': u'27', u'date': u'2012-02-24', u'astronomy': [{u'sunset': u'08:25 PM', u'moonset': u'09:37 PM', u'moonrise': u'09:56 AM', u'sunrise': u'07:26 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat -33.45 and Lon -70.67', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,77.0
262,263,4,2012-02-27,Ullevålsveien 14,Oslo,,Norway,0171,8.91,"(59.9127, 10.7461)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'9', u'FeelsLikeF': u'28', u'FeelsLikeC': u'-3', u'DewPointC': u'-1', u'windspeedMiles': u'6', u'DewPointF': u'30', u'HeatIndexF': u'31', u'cloudcover': u'97', u'HeatIndexC': u'-1', u'precipMM': u'1.7', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0007_fog.png'}], u'WindGustMiles': u'5', u'pressure': u'1011', u'WindGustKmph': u'9', u'weatherDesc': [{u'value': u'Freezing fog'}], u'winddir16Point': u'SSW', u'weatherCode': u'260', u'tempC': u'-1', u'tempF': u'31', u'WindChillF': u'28', u'WindChillC': u'-3', u'winddirDegree': u'209', u'humidity': u'100', u'visibility': u'0', u'time': u'24'}], u'maxtempF': u'31', u'mintempF': u'24', u'mintempC': u'-4', u'maxtempC': u'-1', u'date': u'2012-02-27', u'astronomy': [{u'sunset': u'05:38 PM', u'moonset': u'No moonset', u'moonrise': u'08:07 AM', u'sunrise': u'07:23 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 59.91 and Lon 10.75', u'type': u'LatLon'}]}}",Freezing fog,Clouds,1.7,28.0
263,264,13,2012-03-03,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,13.86,"(-10.0, -55.0)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'5', u'FeelsLikeF': u'92', u'FeelsLikeC': u'33', u'DewPointC': u'22', u'windspeedMiles': u'3', u'DewPointF': u'72', u'HeatIndexF': u'92', u'cloudcover': u'27', u'HeatIndexC': u'33', u'precipMM': u'14.6', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'}], u'WindGustMiles': u'4', u'pressure': u'1012', u'WindGustKmph': u'6', u'weatherDesc': [{u'value': u'Patchy rain nearby'}], u'winddir16Point': u'E', u'weatherCode': u'176', u'tempC': u'30', u'tempF': u'87', u'WindChillF': u'85', u'WindChillC': u'30', u'winddirDegree': u'88', u'humidity': u'64', u'visibility': u'9', u'time': u'24'}], u'maxtempF': u'87', u'mintempF': u'71', u'mintempC': u'22', u'maxtempC': u'30', u'date': u'2012-03-03', u'astronomy': [{u'sunset': u'06:00 PM', u'moonset': u'01:10 AM', u'moonrise': u'02:07 PM', u'sunrise': u'05:44 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat -10.00 and Lon -55.00', u'type': u'LatLon'}]}}",Patchy rain nearby,Rain,14.6,92.0
264,265,27,2012-03-11,1033 N Park Ave,Tucson,AZ,USA,85719,0.99,"(32.2474, -110.9491)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'15', u'FeelsLikeF': u'66', u'FeelsLikeC': u'19', u'DewPointC': u'-9', u'windspeedMiles': u'9', u'DewPointF': u'16', u'HeatIndexF': u'66', u'cloudcover': u'0', u'HeatIndexC': u'19', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'5', u'pressure': u'1017', u'WindGustKmph': u'8', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'SSW', u'weatherCode': u'113', u'tempC': u'23', u'tempF': u'74', u'WindChillF': u'66', u'WindChillC': u'19', u'winddirDegree': u'192', u'humidity': u'14', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'74', u'mintempF': u'40', u'mintempC': u'4', u'maxtempC': u'23', u'date': u'2012-03-11', u'astronomy': [{u'sunset': u'06:29 PM', u'moonset': u'08:34 AM', u'moonrise': u'10:38 PM', u'sunrise': u'06:38 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 32.25 and Lon -110.95', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,66.0
265,266,28,2012-03-24,302 S 700 E,Salt Lake City,UT,USA,84102,1.98,"(40.76, -111.8627)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'20', u'FeelsLikeF': u'48', u'FeelsLikeC': u'9', u'DewPointC': u'2', u'windspeedMiles': u'12', u'DewPointF': u'35', u'HeatIndexF': u'51', u'cloudcover': u'3', u'HeatIndexC': u'11', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'15', u'pressure': u'1014', u'WindGustKmph': u'24', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'S', u'weatherCode': u'113', u'tempC': u'16', u'tempF': u'62', u'WindChillF': u'48', u'WindChillC': u'9', u'winddirDegree': u'177', u'humidity': u'52', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'62', u'mintempF': u'34', u'mintempC': u'1', u'maxtempC': u'16', u'date': u'2012-03-24', u'astronomy': [{u'sunset': u'07:45 PM', u'moonset': u'10:09 PM', u'moonrise': u'08:04 AM', u'sunrise': u'07:24 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 40.76 and Lon -111.86', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,48.0
266,267,30,2012-03-24,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,1.98,"(45.416667, -75.7)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'23', u'FeelsLikeF': u'27', u'FeelsLikeC': u'-3', u'DewPointC': u'-1', u'windspeedMiles': u'14', u'DewPointF': u'31', u'HeatIndexF': u'36', u'cloudcover': u'91', u'HeatIndexC': u'2', u'precipMM': u'4.1', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png'}], u'WindGustMiles': u'17', u'pressure': u'1020', u'WindGustKmph': u'27', u'weatherDesc': [{u'value': u'Light rain'}], u'winddir16Point': u'ENE', u'weatherCode': u'296', u'tempC': u'4', u'tempF': u'39', u'WindChillF': u'27', u'WindChillC': u'-3', u'winddirDegree': u'66', u'humidity': u'81', u'visibility': u'9', u'time': u'24'}], u'maxtempF': u'39', u'mintempF': u'36', u'mintempC': u'2', u'maxtempC': u'4', u'date': u'2012-03-24', u'astronomy': [{u'sunset': u'07:21 PM', u'moonset': u'09:48 PM', u'moonrise': u'07:28 AM', u'sunrise': u'06:57 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 45.42 and Lon -75.70', u'type': u'LatLon'}]}}",Light rain,Rain,4.1,27.0
267,268,32,2012-03-25,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,3.96,"(49.883333, -97.166667)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'15', u'FeelsLikeF': u'23', u'FeelsLikeC': u'-5', u'DewPointC': u'-10', u'windspeedMiles': u'10', u'DewPointF': u'13', u'HeatIndexF': u'30', u'cloudcover': u'5', u'HeatIndexC': u'-1', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'8', u'pressure': u'1031', u'WindGustKmph': u'13', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'NNE', u'weatherCode': u'113', u'tempC': u'1', u'tempF': u'34', u'WindChillF': u'23', u'WindChillC': u'-5', u'winddirDegree': u'21', u'humidity': u'49', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'34', u'mintempF': u'26', u'mintempC': u'-3', u'maxtempC': u'1', u'date': u'2012-03-25', u'astronomy': [{u'sunset': u'07:51 PM', u'moonset': u'11:32 PM', u'moonrise': u'08:12 AM', u'sunrise': u'07:20 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 49.88 and Lon -97.17', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,23.0
268,269,36,2012-03-26,Tauentzienstraße 8,Berlin,,Germany,10789,5.94,"(52.5024, 13.341)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'9', u'FeelsLikeF': u'59', u'FeelsLikeC': u'15', u'DewPointC': u'-1', u'windspeedMiles': u'6', u'DewPointF': u'29', u'HeatIndexF': u'59', u'cloudcover': u'5', u'HeatIndexC': u'15', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'2', u'pressure': u'1035', u'WindGustKmph': u'3', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'WNW', u'weatherCode': u'113', u'tempC': u'16', u'tempF': u'60', u'WindChillF': u'59', u'WindChillC': u'15', u'winddirDegree': u'287', u'humidity': u'32', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'60', u'mintempF': u'41', u'mintempC': u'5', u'maxtempC': u'16', u'date': u'2012-03-26', u'astronomy': [{u'sunset': u'06:31 PM', u'moonset': u'11:03 PM', u'moonrise': u'07:01 AM', u'sunrise': u'05:55 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 52.50 and Lon 13.34', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,59.0
269,270,42,2012-03-29,"9, Place Louis Barthou",Bordeaux,,France,33000,8.91,"(44.8404, -0.5805)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'14', u'FeelsLikeF': u'77', u'FeelsLikeC': u'25', u'DewPointC': u'11', u'windspeedMiles': u'9', u'DewPointF': u'51', u'HeatIndexF': u'77', u'cloudcover': u'0', u'HeatIndexC': u'25', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png'}], u'WindGustMiles': u'5', u'pressure': u'1023', u'WindGustKmph': u'8', u'weatherDesc': [{u'value': u'Sunny'}], u'winddir16Point': u'NNE', u'weatherCode': u'113', u'tempC': u'24', u'tempF': u'75', u'WindChillF': u'75', u'WindChillC': u'24', u'winddirDegree': u'29', u'humidity': u'44', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'75', u'mintempF': u'49', u'mintempC': u'9', u'maxtempC': u'24', u'date': u'2012-03-29', u'astronomy': [{u'sunset': u'07:27 PM', u'moonset': u'01:19 AM', u'moonrise': u'10:31 AM', u'sunrise': u'06:48 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 44.84 and Lon -0.58', u'type': u'LatLon'}]}}",Sunny,Sun,0.0,77.0
270,271,51,2012-04-03,Celsiusg. 9,Stockholm,,Sweden,11230,13.86,"(59.3326, 18.0649)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'16', u'FeelsLikeF': u'31', u'FeelsLikeC': u'0', u'DewPointC': u'-8', u'windspeedMiles': u'10', u'DewPointF': u'17', u'HeatIndexF': u'37', u'cloudcover': u'31', u'HeatIndexC': u'3', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'}], u'WindGustMiles': u'9', u'pressure': u'1010', u'WindGustKmph': u'14', u'weatherDesc': [{u'value': u'Partly Cloudy '}], u'winddir16Point': u'NW', u'weatherCode': u'116', u'tempC': u'3', u'tempF': u'38', u'WindChillF': u'31', u'WindChillC': u'0', u'winddirDegree': u'323', u'humidity': u'44', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'38', u'mintempF': u'28', u'mintempC': u'-2', u'maxtempC': u'3', u'date': u'2012-04-03', u'astronomy': [{u'sunset': u'06:36 PM', u'moonset': u'03:38 AM', u'moonrise': u'02:12 PM', u'sunrise': u'05:07 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 59.33 and Lon 18.06', u'type': u'LatLon'}]}}",Partly Cloudy ,Clouds,0.0,31.0
271,272,6,2012-04-11,Rilská 3174/6,Prague,,Czech Republic,14300,0.99,"(50.0833333, 14.4666667)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'13', u'FeelsLikeF': u'58', u'FeelsLikeC': u'15', u'DewPointC': u'6', u'windspeedMiles': u'8', u'DewPointF': u'43', u'HeatIndexF': u'58', u'cloudcover': u'31', u'HeatIndexC': u'15', u'precipMM': u'0.4', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'}], u'WindGustMiles': u'2', u'pressure': u'998', u'WindGustKmph': u'3', u'weatherDesc': [{u'value': u'Partly Cloudy '}], u'winddir16Point': u'NNW', u'weatherCode': u'116', u'tempC': u'15', u'tempF': u'58', u'WindChillF': u'58', u'WindChillC': u'15', u'winddirDegree': u'329', u'humidity': u'56', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'58', u'mintempF': u'41', u'mintempC': u'5', u'maxtempC': u'15', u'date': u'2012-04-11', u'astronomy': [{u'sunset': u'06:50 PM', u'moonset': u'08:23 AM', u'moonrise': u'No moonrise', u'sunrise': u'05:17 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 50.08 and Lon 14.47', u'type': u'LatLon'}]}}",Partly Cloudy ,Clouds,0.4,58.0
272,273,7,2012-04-24,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,1.98,"(48.2077, 16.3705)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'27', u'FeelsLikeF': u'63', u'FeelsLikeC': u'17', u'DewPointC': u'8', u'windspeedMiles': u'17', u'DewPointF': u'46', u'HeatIndexF': u'63', u'cloudcover': u'33', u'HeatIndexC': u'17', u'precipMM': u'0.0', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'}], u'WindGustMiles': u'19', u'pressure': u'999', u'WindGustKmph': u'30', u'weatherDesc': [{u'value': u'Partly Cloudy '}], u'winddir16Point': u'S', u'weatherCode': u'116', u'tempC': u'17', u'tempF': u'63', u'WindChillF': u'63', u'WindChillC': u'17', u'winddirDegree': u'173', u'humidity': u'53', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'63', u'mintempF': u'39', u'mintempC': u'4', u'maxtempC': u'17', u'date': u'2012-04-24', u'astronomy': [{u'sunset': u'06:59 PM', u'moonset': u'10:16 PM', u'moonrise': u'06:18 AM', u'sunrise': u'04:47 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 48.21 and Lon 16.37', u'type': u'LatLon'}]}}",Partly Cloudy ,Clouds,0.0,63.0
273,274,9,2012-04-24,Sønder Boulevard 51,Copenhagen,,Denmark,1720,1.98,"(55.6777, 12.5709)","{u'data': {u'weather': [{u'hourly': [{u'windspeedKmph': u'27', u'FeelsLikeF': u'49', u'FeelsLikeC': u'10', u'DewPointC': u'6', u'windspeedMiles': u'17', u'DewPointF': u'42', u'HeatIndexF': u'54', u'cloudcover': u'47', u'HeatIndexC': u'12', u'precipMM': u'0.2', u'weatherIconUrl': [{u'value': u'http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'}], u'WindGustMiles': u'21', u'pressure': u'1002', u'WindGustKmph': u'33', u'weatherDesc': [{u'value': u'Partly Cloudy '}], u'winddir16Point': u'SE', u'weatherCode': u'116', u'tempC': u'13', u'tempF': u'55', u'WindChillF': u'49', u'WindChillC': u'10', u'winddirDegree': u'129', u'humidity': u'64', u'visibility': u'10', u'time': u'24'}], u'maxtempF': u'55', u'mintempF': u'45', u'mintempC': u'7', u'maxtempC': u'13', u'date': u'2012-04-24', u'astronomy': [{u'sunset': u'07:35 PM', u'moonset': u'11:10 PM', u'moonrise': u'05:58 AM', u'sunrise': u'04:42 AM'}], u'uvIndex': u'0'}], u'request': [{u'query': u'Lat 55.68 and Lon 12.57', u'type': u'LatLon'}]}}",Partly Cloudy ,Clouds,0.2,49.0
